Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-08-17 05:19:39,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:20:24,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:21:08,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:28:52,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:28:53,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:32:17,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:33:13,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:33:44,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:36:14,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:37:27,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:38:30,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:42:47,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:44:46,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:50:51,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:53:12,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:04:26,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:04:56,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:05:28,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:08:21,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:09:36,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:09:38,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:10:19,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:10:31,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:11:05,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:14:22,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:16:55,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 06:17:25,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 07:17:42,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 07:18:13,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 07:20:25,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 08:02:59,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 08:18:28,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 08:19:30,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 08:29:56,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:26:22,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:27:28,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:29:22,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:31:21,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:32:12,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:33:03,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:35:08,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:45:32,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:47:37,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 09:50:20,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 10:26:24,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 10:40:36,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 10:47:49,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 10:56:53,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 10:59:05,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 11:01:21,VR2W-131090,A69-1303-4080,,,,,Sundstrup
